item_url,item_type,institution,legis_period,period_bin,path,top_level_keys,stage_keys,fingerprint,example_paths
/gegenstand/XXII/AS/21,AS,NR,XXII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|reden|text,7957727496844bab5d53a3821320f88f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XXIV/AS/24,AS,NR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|reden|text,7957727496844bab5d53a3821320f88f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XX/AS/40,AS,NR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|reden|text,b6df21cd8870c7ad8e12d3c62a45622a,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XXV/M/276,M,NR,XXV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,7957727496844bab5d53a3821320f88f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XXI/M/95,M,NR,XXI,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,7957727496844bab5d53a3821320f88f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XXII/M/94,M,NR,XXII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,3c2882f1800a9a6c71214009a8334f8f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XX/ZA/22,ZA,NR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,c5a62048de821aa01f79aa4456d5fa7f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XX/ZA/6,ZA,NR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,c5a62048de821aa01f79aa4456d5fa7f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XXI/ZA/5,ZA,NR,XXI,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|reden|text,8615daa86f38bf4384cfcd95a824035d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XXIV/GO/820,GO,NR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|text,d43530544868a8548504d78bf6f60e16,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XXII/GO/907,GO,NR,XXII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,8615daa86f38bf4384cfcd95a824035d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XX/GO/12,GO,NR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,8615daa86f38bf4384cfcd95a824035d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XXV/BI/38,BI,NR,XXV,mid,A_phase_stages,approvals|approvalstate|breadcrumbs|correspondence|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,c933e2a644744cccec0ef8e94c682884,"approvals, approvals.filter, approvals.filter.data, approvals.filter.rendertype, approvals.new, approvalstate, breadcrumbs, breadcrumbs[].title"
/gegenstand/XXV/BI/97,BI,NR,XXV,mid,A_phase_stages,approvals|approvalstate|breadcrumbs|correspondence|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,c933e2a644744cccec0ef8e94c682884,"approvals, approvals.filter, approvals.filter.data, approvals.filter.rendertype, approvals.new, approvalstate, breadcrumbs, breadcrumbs[].title"
/gegenstand/XXV/BI/72,BI,NR,XXV,mid,A_phase_stages,approvals|approvalstate|breadcrumbs|correspondence|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,f10fc52a75b79e2cd2365456f0994303,"approvals, approvals.filter, approvals.filter.data, approvals.filter.rendertype, approvals.new, approvalstate, breadcrumbs, breadcrumbs[].title"
/gegenstand/XXV/PET/2,PET,NR,XXV,mid,A_phase_stages,approvals|approvalstate|breadcrumbs|correspondence|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,9c8b33df336360a6353ea410607c2c26,"approvals, approvals.filter, approvals.filter.data, approvals.filter.rendertype, approvals.new, approvalstate, breadcrumbs, breadcrumbs[].title"
/gegenstand/XXIV/PET/150,PET,NR,XXIV,mid,A_phase_stages,approvals|approvalstate|breadcrumbs|correspondence|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,95eaa7c51fe7148db1049ffcafa7eca2,"approvals, approvals.filter, approvals.filter.data, approvals.filter.rendertype, approvals.new, approvalstate, breadcrumbs, breadcrumbs[].title"
/gegenstand/XXV/PET/86,PET,NR,XXV,mid,A_phase_stages,approvals|approvalstate|breadcrumbs|correspondence|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statements|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,95eaa7c51fe7148db1049ffcafa7eca2,"approvals, approvals.filter, approvals.filter.data, approvals.filter.rendertype, approvals.new, approvalstate, breadcrumbs, breadcrumbs[].title"
/gegenstand/XX/IMM/12,IMM,NR,XX,mid,A_phase_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,b1aba0bf3d26bbeb0022d1a09b7fead3,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XXIV/IMM/46,IMM,NR,XXIV,mid,A_phase_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,bc66c6dfef65c9b3d37d737b722d340f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XXI/IMM/15,IMM,NR,XXI,mid,A_phase_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|sntype|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,b1aba0bf3d26bbeb0022d1a09b7fead3,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/XXIII/AA/41,AA,NR,XXIII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,14897dca9351302e7d33d93696ce7c57,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXIV/AA/351,AA,NR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,14897dca9351302e7d33d93696ce7c57,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXI/AA/190,AA,NR,XXI,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,8615daa86f38bf4384cfcd95a824035d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/GO-BR/451,GO-BR,BR,XXIII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|text,e8c4dc5a1b196e28906d6e047b0c9a1f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/GO-BR/728,GO-BR,BR,XXV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|text,e8c4dc5a1b196e28906d6e047b0c9a1f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/GO-BR/952,GO-BR,BR,XXII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|text,e8c4dc5a1b196e28906d6e047b0c9a1f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/W-BR/106,W-BR,BR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|names|priority|text,ddaed47d57007b93cb1abd4f507821df,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/W-BR/118,W-BR,BR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|names|priority|text,ddaed47d57007b93cb1abd4f507821df,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/W-BR/62,W-BR,BR,XXII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|names|priority|text,ddaed47d57007b93cb1abd4f507821df,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/J-BR/3062,J-BR,BR,XXV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,b006733e83bd5f94991be1193ce8870c,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/BR/J-BR/1566,J-BR,BR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,b006733e83bd5f94991be1193ce8870c,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/BR/J-BR/1921,J-BR,BR,XXI,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,b006733e83bd5f94991be1193ce8870c,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/BR/M-BR/1092,M-BR,BR,XXI,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,7957727496844bab5d53a3821320f88f,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/M-BR/1504,M-BR,BR,XXII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,5c85b0322bbbd8de1e8aec5e402d4f36,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/M-BR/1295,M-BR,BR,XXII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,5c85b0322bbbd8de1e8aec5e402d4f36,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/AB-BR/1680,AB-BR,BR,XXI,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,ce96c54823282b274bf9095f5f468fab,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/BR/AB-BR/1990,AB-BR,BR,XXII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,ce96c54823282b274bf9095f5f468fab,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/BR/AB-BR/1885,AB-BR,BR,XXII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,ce96c54823282b274bf9095f5f468fab,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXV/URH2/1,URH2,NR,XXV,mid,A_phase_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|reference|sntype|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,dd85c9e511d7343ac4fda10a5f32679a,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XX/URH2/2,URH2,NR,XX,mid,A_phase_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|phase|process|progress|reference|sntype|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,03d2cfddd7d04bfbc5ad6c2549732b4c,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXI/URH2/1,URH2,NR,XXI,mid,A_phase_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|phase|process|progress|reference|sntype|statementsstate|status|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,518becd598965d368e567f3bbf9b1665,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXI/KOMM/61,KOMM,NR,XXI,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,aaf693cb4175786168ef329d0124e3b1,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXIV/KOMM/119,KOMM,NR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,aaf693cb4175786168ef329d0124e3b1,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XXV/KOMM/157,KOMM,NR,XXV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|stdocuments|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,98c63d560447877962cdda64cd6fd610,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XX/ABM/4,ABM,NR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,ce96c54823282b274bf9095f5f468fab,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XX/ABM/12,ABM,NR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,ce96c54823282b274bf9095f5f468fab,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/XX/ABM/5,ABM,NR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,ce96c54823282b274bf9095f5f468fab,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
/gegenstand/BR/AEA-BR/3,AEA-BR,BR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,e9e15a738443c7171f010aa1b9919ca2,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/AEA-BR/2,AEA-BR,BR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,f0a6b83e2f7269bb47214a804b9233b9,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/AEA-BR/4,AEA-BR,BR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,f0a6b83e2f7269bb47214a804b9233b9,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/UEA-BR/27,UEA-BR,BR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,3cf794928218144a9978adbe2dfe6192,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/UEA-BR/162,UEA-BR,BR,XXII,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|reden|text,8615daa86f38bf4384cfcd95a824035d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/UEA-BR/8,UEA-BR,BR,XX,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|doktyp|einlangen|eurovoc|gp_code|group|headwords|history_ind|inr|intranet|ityp|names|nr_gp_code|process|reference|sntype|stages|statementsstate|title|topics|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|fsth|priority|text,8615daa86f38bf4384cfcd95a824035d,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, doktyp, einlangen"
/gegenstand/BR/IV-BR/45,IV-BR,BR,XXIV,mid,B_flat_stages,approvalstate|breadcrumbs|deleted|description|documents|doktyp|einlangen|gp_code|group|history_ind|inr|intranet|ityp|nr_gp_code|process|reference|sntype|stages|statementsstate|title|type|update|vhg_fertig|vhg_fertig_docs|zitation,date|priority|text,ceae3212e6164241090f1c3ea80a2d05,"approvalstate, breadcrumbs, breadcrumbs[].title, breadcrumbs[].url, deleted, description, documents, documents[].documents"
